"","X","amt_above_atv10_pred","app_id","assessment","atv","businessLicense","businessScope","businessType","cash","companyCode","companyPhone","crawled_at","credit","emergencyContact","emergencyContactPhone","gmv_amt","gmv_avg","gmv_cnt","gmv_month","gmv_rstd","has_sz","income","income_before_wash","is_assessment_better","is_pop","limit","limit_before_loan","limit_before_loan_fluct","loan_amt","loan_balance","loan_cnt","loan_quality","mainBusiness","max_active_days","max_overdue_amt","max_overdue_amt_p","max_overdue_days","overdue_current","overdue_loan_amt","overdue_loan_amt_p","overdue_loan_cnt","platform","punish_fake_amt","punish_fake_cnt","punish_normal_amt","punish_normal_cnt","punish_serious_amt","punish_serious_cnt","punish_total_amt","punish_total_cnt","punish_wash_amt","punish_wash_cnt","refund_amt","refund_rate","registeredCapital","remDays","shop_type","taxpayerCode","transport_id","weight_account","weight_busi","weight_fluct","weight_loan","weight_refuse","weight_time","target","num"
"7080",7079,NA,284172,"9.15",2252.552,"914406063149814546","家用电器","厂商授权旗舰店",13436.98,"914406063149814546","0757-22104529","2018-06-05 10:25:04",0,NA,NA,8741159,728429.9,12,13,0.3791687,"True",655587,655587,"True","",476063.9,476063.9,476063.9,431148,594296.4,8,"True","家用电器",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,1,0,0,0,1,0,0,NA,NA,"100万元","","SOP",9.144061e+17,241801,0.95,1,1,1,1,1.019178,0,1
"7081",7080,NA,283805,"9.76",293.4784,"91320581089392468","服饰内衣","专卖店",5922.84,"91320581089392468X","15851566887","2018-06-02 16:18:43",0,NA,NA,12260646,1021720,12,13,0.7176132,"True",919548.4,919548.4,"True","",453458.1,666666.3,533333.1,1300000,1300000,1,"True","服饰内衣",397,0,0,0,"False",0,0,0,"JINGDONG",0,0,4,4,0,1,4,5,0,1,NA,NA,"100万元","","SOP",9.132058e+16,241804,0.95,1,0.8,1,1,1.017534,0,1
"7082",7081,NA,283414,"9.83",197.7816,"91320581089392468","服饰内衣","厂商授权旗舰店",NA,"91320581089392468X","15851566887","2018-05-30 16:47:18",NA,NA,NA,1619041,134920,12,13,1.440967,"True",121428,121428,"True","",44657.24,89314.48,44657.24,0,NA,0,"True","服饰内衣",424,0,0,0,"False",0,0,0,"JINGDONG",0,0,12,5,0,0,12,5,0,0,NA,NA,"100万元","","SOP",9.132058e+16,241804,0.95,1,0.5,1,1,1.032329,0,1
"7083",7082,NA,283828,"9.96",405.017,"91350205","家居日用","厂商授权旗舰店",11.48,"91350205M00019748M","18205925366","2018-06-02 22:02:43",0,NA,NA,944499.8,78708.31,12,13,0.5579027,"True",70837.48,70837.48,"True","",56492.36,56492.36,56492.36,9000,9000,1,"True","家居日用",397,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"100万元","","SOP",91350205,241820,1.045,1,1,1,1,1.017534,0,1
"7084",7083,NA,283839,"9.16",59.69058,"91440300398427783","家装建材","专营店",0,"91440300398427783A","13510109660","2018-06-03 10:40:43",0,NA,NA,244015.1,20334.59,12,13,0.3933727,"True",18301.13,18301.13,"True","",0,13275.34,13275.34,95807,100324.1,4,"True","家装建材",398,0,0,0,"False",0,0,0,"JINGDONG",0,0,13,5,0,0,13,5,0,0,NA,NA,"100万元","","SOP",9.14403e+16,241831,0.95,1,1,1,1,1.018082,0,1
"7085",7084,NA,283840,"9.34",90.0939,"9144030032646266","家装建材","专营店",173.19,"9144030032646266X3","13798286162","2018-06-03 10:42:43",0,NA,NA,123969.2,10330.77,12,13,0.515012,"True",9297.69,9297.69,"True","",6744.391,6744.391,6744.391,0,0,0,"True","家装建材",398,0,0,0,"False",0,0,0,"JINGDONG",0,0,4,3,0,0,4,3,0,0,NA,NA,"100万元","","SOP",9.14403e+15,241831,0.95,1,1,1,1,1.018082,0,1
"7086",7085,NA,283942,"9.44",359.6215,"91320324","家具","厂商直营旗舰店",927.8,"91320324MA1MD01C4T","15751430313","2018-06-04 10:44:43",0,NA,NA,140431.7,11702.64,12,13,0.4499452,"True",10532.38,10532.38,"True","",8408.537,8408.537,8408.537,0,0,0,"True","家具",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"200万元","","SOP",91320324,241836,1.045,1,1,1,1,1.01863,0,1
"7087",7086,NA,283876,"9.84",235.9579,"91440300","服饰内衣","专卖店",633.36,"91440300MA5DB0TD94","15011838563","2018-06-03 17:30:43",0,NA,NA,1277004,106417,12,13,0.8042946,"True",95775.31,95775.31,"True","",55579.07,69473.83,55579.07,29000,29000,3,"True","服饰内衣",398,0,0,0,"False",0,0,0,"JINGDONG",0,0,2,1,0,2,2,3,0,2,NA,NA,"100万元","","SOP",91440300,241861,0.95,1,0.8,1,1,1.018082,0,1
"7088",7087,NA,283922,"9.62",176.4693,"91430702689503213","食品饮料","卖场型旗舰店",0,"68950321-3","18673637575","2018-06-04 10:12:43",0,NA,NA,5946290,495524.2,12,13,1.27315,"True",445971.8,445971.8,"True","",0,356042.2,178021.1,1232324,1240826,8,"True","食品饮料",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"500万元","","SOP",9.14307e+16,241874,1.045,1,0.5,1,1,1.01863,0,1
"7089",7088,NA,283947,"9.41",61.41328,"91430702689503213","生鲜","专营店",0,"68950321-3","18673637575","2018-06-04 11:00:43",8572,NA,NA,459371.4,38280.95,12,13,0.2367919,"True",34452.85,34452.85,"True","",0,33006.58,39607.89,140000,140000,1,"True","生鲜",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"500万元","","SOP",9.14307e+16,241874,1.045,1,1.2,1.2,1,1.01863,0,1
"7090",7089,NA,283949,"9.54",125.2886,"91430702689503213","食品饮料","专营店",490.86,"68950321-3","18673637575","2018-06-04 11:02:43",0,NA,NA,2809626,234135.5,12,13,0.3197607,"True",210721.9,210721.9,"True","",11960.25,168230.2,168230.2,943062,481812.2,8,"True","食品饮料",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"500万元","","SOP",9.14307e+16,241874,1.045,1,1,1,1,1.01863,0,1
"7091",7090,NA,283885,"9.51",99.63814,"9133010107433971","服饰内衣","专营店",0,"9133010107433971XH","0731-86803810","2018-06-04 00:28:43",1,NA,NA,455182.6,37931.88,12,13,0.1799578,"True",34138.69,34138.69,"True","",0,29732.37,35678.84,69540,123705.8,7,"True","服饰内衣",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,2,1,0,0,2,1,0,0,NA,NA,"200万元","","SOP",9.13301e+15,241877,0.95,1,1.2,1.2,1,1.01863,0,1
"7092",7091,NA,283886,"9.47",97.97036,"9133010107433971","服饰内衣","专营店",328.69,"9133010107433971XH","0731-86803810","2018-06-04 00:30:43",0,NA,NA,2318086,193173.8,12,13,0.2712249,"True",173856.4,173856.4,"True","",0,126180.5,151416.6,225666,665146.6,8,"True","服饰内衣",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,2,1,0,0,2,1,0,0,NA,NA,"200万元","","SOP",9.13301e+15,241877,0.95,1,1.2,1,1,1.01863,0,1
"7093",7092,NA,283887,"9.43",106.5659,"9133010107433971","鞋靴","专营店",29.78,"9133010107433971XH","0731-86803810","2018-06-04 00:32:43",0,NA,NA,1329508,110792.3,12,13,0.2660585,"True",99713.1,99713.1,"True","",0,79606.09,95527.31,154938,394261.9,6,"True","鞋靴",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"200万元","","SOP",9.13301e+15,241877,1.045,1,1.2,1,1,1.01863,0,1
"7094",7093,NA,283952,"9.45",108.1148,"911301280748780940","家居日用","厂商直营旗舰店",118.9,"911301280748780940","0311-83538177","2018-06-04 11:08:43",0,NA,NA,700954.1,58412.84,12,13,0.2769772,"True",52571.56,52571.56,"True","",0,38155.07,45786.08,153954,130928.9,3,"True","家居日用",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,1,0,0,0,1,0,0,NA,NA,"100万元","","SOP",9.113013e+17,241910,0.95,1,1.2,1,1,1.01863,0,1
"7095",7094,NA,284005,"9.5",78.22243,"911301280748780940","家居日用","专卖店",19.53,"911301280748780940","0311-83538177","2018-06-04 12:15:04",3048,NA,NA,456578,38048.17,12,13,0.6328318,"True",34243.35,34243.35,"True","",1092.019,32805.87,26244.7,80000,80000,2,"True","家居日用",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"100万元","","SOP",9.113013e+17,241910,1.045,1,0.8,1.2,1,1.01863,0,1
"7096",7095,NA,284003,"9.38",89.55869,"911301280748780940","家居日用","厂商直营旗舰店",2.23,"911301280748780940","0311-83538177","2018-06-04 12:11:04",4193,NA,NA,709172.9,59097.74,12,13,0.1931847,"True",53187.97,53187.97,"True","",0,50955.22,61146.27,160791,160791,2,"True","家居日用",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"100万元","","SOP",9.113013e+17,241910,1.045,1,1.2,1.2,1,1.01863,0,1
"7097",7096,NA,284007,"9.57",84.17545,"911301280748780940","家居日用","专卖店",12.18,"911301280748780940","0311-83538177","2018-06-04 12:17:04",25749,NA,NA,572325.3,47693.78,12,13,0.2871444,"True",42924.4,42924.4,"True","",19044.28,41122.5,49347,119000,64930,2,"True","家居日用",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"100万元","","SOP",9.113013e+17,241910,1.045,1,1.2,1.2,1,1.01863,0,1
"7098",7097,NA,284010,"9.56",111.5926,"91341600","食品饮料","专营店",0,"91341600MA2MXFRQ6F","18255809678","2018-06-04 12:23:04",12760,NA,NA,975784.7,81315.39,12,13,0.2918393,"True",73183.85,73183.85,"True","",0,63737.92,76485.51,84738,295417.3,9,"True","食品饮料",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,27,2,0,0,27,2,0,0,NA,NA,"500万元","","SOP",91341600,241931,0.95,1,1.2,1.2,0,1.01863,0,1
"7099",7098,NA,284040,"9.84",68.74206,"07000000201510200154","食品饮料","专营店",12867.87,"91310107358455624R","13916354599","2018-06-04 13:47:04",5234,NA,NA,926299.2,77191.6,12,13,0.1482451,"True",69472.44,69472.44,"True","",0,66556.1,79867.32,474000,321996.9,8,"True","食品饮料",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"1000万元","","SOP",3.101074e+14,241948,1.045,1,1.2,1.2,1,1.01863,0,1
"7100",7099,NA,284078,"9.44",331.536,"9111010608554150","电脑、办公","专卖店",0,"9111010608554150X3","010-52752585","2018-06-04 15:17:04",14185,NA,NA,12025474,1002123,12,13,0.2546179,"True",901910.5,901910.5,"True","",785499.8,654583.2,785499.8,0,0,0,"True","电脑、办公",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,2,1,0,0,2,1,0,0,NA,NA,"1000万元","","SOP",9.111011e+15,241967,0.95,1,1.2,1,1,1.01863,0,1
"7101",7100,NA,284083,"9.58",174.9645,"91440101689326544","母婴","厂商直营旗舰店",1044.52,"68932654-4","020-82019061","2018-06-04 15:31:04",0,NA,NA,2033813,169484.4,12,13,0.3579733,"True",152536,152536,"True","",0,110706.7,110706.7,609050,745561,7,"True","母婴",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,6,2,0,0,6,2,0,0,NA,NA,"50万元","","SOP",4.401057e+14,241981,0.95,1,1,1,1,1.01863,0,1
"7102",7101,NA,284085,"9.65",62.19654,"91321003570351590","电脑、办公","厂商直营旗舰店",55.7,"91321003570351590A","17761970888","2018-06-04 15:41:04",0,NA,NA,161773.2,13481.1,12,13,0.7585263,"True",12132.99,12132.99,"True","",0,8805.808,7044.647,125398,105872.3,2,"True","电脑、办公",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,1,1,0,1,1,2,0,1,NA,NA,"50万元","","SOP",9.1321e+16,241986,0.95,1,0.8,1,1,1.01863,0,1
"7103",7102,NA,284078,"9.44",331.536,"9111010608554150","电脑、办公","专卖店",0,"9111010608554150X3","010-52752585","2018-06-04 15:17:04",14185,NA,NA,12025474,1002123,12,13,0.2546179,"True",901910.5,901910.5,"True","",785499.8,654583.2,785499.8,0,0,0,"True","电脑、办公",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,2,1,0,0,2,1,0,0,NA,NA,"1000万元","","SOP",9.111011e+15,242003,0.95,1,1.2,1,1,1.01863,0,1
"7104",7103,NA,284068,"9.49",222.0636,"9111010608554150","数码","专卖店",198811.1,"9111010608554150X3","010-52752585","2018-06-04 14:37:04",14185,NA,NA,47184776,3932065,12,13,0.2834323,"True",3538858,3538858,"True","",3641417,3082093,3698512,620200,1210426,10,"True","数码",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,10,4,0,2,10,6,0,1,NA,NA,"1000万元","","SOP",9.111011e+15,242003,0.95,1,1.2,1.2,1,1.01863,0,1
"7105",7104,NA,284432,"",306.9153,"914401115780269449","礼品箱包","厂商授权旗舰店",384.25,"914401115780269449","020-29010083","2018-06-06 15:29:04",0,NA,NA,334129.4,27844.12,12,13,0.3808056,"True",25059.71,25059.71,"","",0,20027.98,20027.98,142400,280435.4,10,"True","礼品箱包",401,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"50万元","","SOP",9.144011e+17,242028,1.045,1,1,1,1,1.019726,0,1
"7106",7105,NA,284441,"",306.9153,"914401115780269449","礼品箱包","厂商授权旗舰店",384.25,"914401115780269449","020-29010083","2018-06-06 15:45:04",0,NA,NA,334129.4,27844.12,12,13,0.3808056,"True",25059.71,25059.71,"","",0,20027.98,20027.98,142400,280435.4,10,"True","礼品箱包",401,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"50万元","","SOP",9.144011e+17,242028,1.045,1,1,1,1,1.019726,0,1
"7107",7106,NA,284126,"9.43",106.5659,"9133010107433971","鞋靴","专营店",11353,"9133010107433971XH","0731-86803810","2018-06-04 20:41:04",0,NA,NA,1329508,110792.3,12,13,0.2660585,"True",99713.1,99713.1,"True","",0,79606.09,95527.31,146291,394261.9,6,"True","鞋靴",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"200万元","","SOP",9.13301e+15,242029,1.045,1,1.2,1,1,1.01863,0,1
"7108",7107,NA,284127,"9.51",99.63814,"9133010107433971","服饰内衣","专营店",57.81,"9133010107433971XH","0731-86803810","2018-06-04 20:43:04",2452,NA,NA,455182.6,37931.88,12,13,0.1799578,"True",34138.69,34138.69,"True","",0,29732.37,35678.84,69540,121254.2,7,"True","服饰内衣",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,2,1,0,0,2,1,0,0,NA,NA,"200万元","","SOP",9.13301e+15,242029,0.95,1,1.2,1.2,1,1.01863,0,1
"7109",7108,NA,284128,"9.47",97.97036,"9133010107433971","服饰内衣","专营店",19011.38,"9133010107433971XH","0731-86803810","2018-06-04 20:45:04",0,NA,NA,2318086,193173.8,12,13,0.2712249,"True",173856.4,173856.4,"True","",0,126180.5,151416.6,225666,665146.6,8,"True","服饰内衣",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,2,1,0,0,2,1,0,0,NA,NA,"200万元","","SOP",9.13301e+15,242029,0.95,1,1.2,1,1,1.01863,0,1
"7110",7109,NA,284245,"9.85",546.2917,"91441303","家具","厂商授权旗舰店",0,"91441303MA4UJDHE39","027-59723296","2018-06-05 14:23:04",0,NA,NA,2953253,246104.4,12,13,0.8912235,"True",155045.8,221494,"True","",90070.98,112588.7,90070.98,73666,69868.09,4,"True","家具",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,50,4,50,4,50,4,NA,NA,"100万元","","SOP",91441303,242032,0.95,1,0.8,1,0,1.019178,0,1
"7111",7110,NA,284246,"9.16",1525.74,"914403000679785134","家具","厂商授权旗舰店",931.98,"914403000679785134","0769-82936227","2018-06-05 14:25:04",0,NA,NA,6644888,553740.7,12,13,1.024473,"True",348856.6,498366.6,"True","",126663.6,253327.3,126663.6,228510,228510,1,"True","家具",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,25,3,25,3,25,3,NA,NA,"100万元","","SOP",4.403001e+14,242032,0.95,1,0.5,1,0,1.019178,0,1
"7112",7111,NA,284137,"9.65",183.8538,"350582100249757","服饰内衣","专营店",NA,"09844655-2","0595-82923095","2018-06-04 22:47:04",NA,NA,NA,100944.2,8412.017,12,13,0.8024264,"True",7570.816,7570.816,"True","",4835.337,6044.171,4835.337,0,NA,0,"False","服饰内衣",399,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"50万元","","SOP",3.505821e+14,242038,1.045,1,0.8,1,1,1.01863,0,1
"7113",7112,NA,284150,"9.51",28.45684,"440301103994137","手机","厂商直营旗舰店",538.87,"78136599-2","13689598598","2018-06-05 00:19:04",0,NA,NA,82813.4,6901.117,12,13,0.4042038,"True",6211.005,6211.005,"True","",4961.232,4961.232,4961.232,0,0,0,"True","手机",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"200万元","","SOP",4.403008e+14,242043,1.045,1,1,1,1,1.019178,0,1
"7114",7113,NA,283505,"9.06",75.76763,"91330782307725364","礼品箱包","专营店",104.47,"91330782307725364P","18155431179","2018-05-31 10:23:18",16780,NA,NA,489610.4,40800.87,12,13,0.2102825,"True",36720.78,36720.78,"True","",2454.971,32428.47,38914.17,1e+05,83219.93,1,"True","礼品箱包",425,0,0,0,"False",0,0,0,"JINGDONG",0,0,3,4,0,0,3,4,0,0,NA,NA,"200万元","","SOP",9.133078e+16,242056,0.95,1,1.2,1.2,1,1.032877,0,1
"7115",7114,NA,284170,"9.72",237.8582,"310230000525826","家居日用","厂商直营旗舰店",24.52,"9131023059810927xh","13838256156","2018-06-05 10:07:04",0,NA,NA,162070.2,13505.85,12,13,0.885667,"True",12155.26,12155.26,"True","",0,9709.391,7767.513,90000,69880.46,1,"True","家居日用",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"50万元","","SOP",3.102306e+13,242059,1.045,1,0.8,1,1,1.019178,0,1
"7116",7115,NA,284169,"8.93",17.71782,"91410105553152848","美妆护肤","专营店",0,"553152848","13838256156","2018-06-05 10:03:04",0,NA,NA,1723148,143595.7,12,13,0.1439419,"True",129236.1,129236.1,"True","",0,93846.66,112616,70710,407201.2,10,"True","美妆护肤",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,12,10,0,0,12,10,0,0,NA,NA,"100万元","","SOP",4.101056e+14,242059,0.95,1,1.2,1,1,1.019178,0,1
"7117",7116,NA,284185,"9.6",617.2692,"91440604","家装建材","专卖店",0,"91440604MA4UKLME2Q","18829916218","2018-06-05 10:55:04",12180,NA,NA,503074.4,41922.87,12,13,0.8734412,"True",37730.58,37730.58,"True","",0,36166.16,28932.93,104026,104026,1,"True","家装建材",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"100万元","","SOP",91440604,242060,1.045,1,0.8,1.2,1,1.019178,0,1
"7118",7117,NA,284183,"9.35",1147.763,"91440604","家装建材","专卖店",0,"91440604MA4UKLME2Q","18829916218","2018-06-05 10:53:04",12180,NA,NA,2259945,188328.8,12,13,0.3695002,"True",169495.9,169495.9,"True","",77416.39,162468.1,162468.1,375801,251957.4,2,"True","家装建材",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"100万元","","SOP",91440604,242060,1.045,1,1,1.2,1,1.019178,0,1
"7119",7118,NA,284187,"9.81",1498.876,"91440604","家装建材","专卖店",NA,"91440604MA4UKLME2Q","18829916218","2018-06-05 10:55:04",NA,NA,NA,167874.1,13989.51,12,13,1.221757,"True",12590.56,12590.56,"True","",5028.549,10057.1,5028.549,0,NA,0,"False","家装建材",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"100万元","","SOP",91440604,242060,1.045,1,0.5,1,1,1.019178,0,1
"7120",7119,NA,284182,"9.46",1414.024,"91440604","家装建材","专卖店",0,"91440604MA4UKLME2Q","18829916218","2018-06-05 10:53:04",12180,NA,NA,8981291,748440.9,12,13,0.2737675,"True",673596.8,673596.8,"True","",362567.9,586970.4,704364.5,1172956,891496.7,4,"True","家装建材",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,8,9,25,1,33,10,0,0,NA,NA,"100万元","","SOP",91440604,242060,0.95,1,1.2,1.2,0,1.019178,0,1
"7121",7120,NA,284180,"9.46",705.3755,"91440604","家装建材","专卖店",0,"91440604MA4UKLME2Q","18829916218","2018-06-05 10:51:04",12180,NA,NA,3056530,254710.8,12,13,0.3837642,"True",229239.8,229239.8,"True","",0,199758.9,199758.9,1359203,1138427,4,"True","家装建材",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,1,0,0,0,1,0,0,NA,NA,"100万元","","SOP",91440604,242060,0.95,1,1,1.2,1,1.019178,0,1
"7122",7121,NA,284188,"9.79",157.497,"9144030005616141","电脑、办公","厂商直营旗舰店",868,"9144030005616141XP","13926542086","2018-06-05 10:57:04",0,NA,NA,4029558,335796.5,12,13,0.2632727,"True",302216.8,302216.8,"True","",0,219459.1,263350.9,270999,1103817,7,"True","电脑、办公",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,25,1,25,1,0,0,NA,NA,"500万元","","SOP",9.14403e+15,242063,0.95,1,1.2,1,0,1.019178,0,1
"7123",7122,NA,284195,"9.16",4138.602,"9144030008464606","电脑、办公","专卖店",2867.66,"08464606-X","189-38838844","2018-06-05 11:35:04",0,NA,NA,26952225,2246019,12,13,0.4357608,"True",2021417,2021417,"True","",1467881,1467881,1467881,0,0,0,"True","电脑、办公",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,2,1,0,0,2,1,0,0,NA,NA,"100万元","","SOP",9.14403e+15,242071,0.95,1,1,1,1,1.019178,0,1
"7124",7123,NA,283432,"9.56",291.0191,"91350181","家具","厂商授权旗舰店",51.14,"91350181MA2Y7YYA0C","0591-85679825","2018-05-30 17:21:18",21400,NA,NA,507828.3,42319.03,12,13,0.3410973,"True",38087.12,38087.12,"True","",0,36978.99,36978.99,290000,290000,1,"True","家具",424,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"100万元","","SOP",91350181,242076,1.045,1,1,1.2,1,1.032329,0,1
"7125",7124,NA,283434,"9.63",255.4964,"91350181","家具","专卖店",0,"91350181MA2Y7YYA0C","0591-85679825","2018-05-30 17:23:18",117503,NA,NA,402917.8,33576.49,12,13,0.6089997,"True",30218.84,30218.84,"True","",0,29339.63,23471.7,90000,90000,1,"True","家具",424,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"100万元","","SOP",91350181,242076,1.045,1,0.8,1.2,1,1.032329,0,1
"7126",7125,NA,283435,"9.32",250.5447,"91350181","家具","专营店",0,"91350181MA2Y7YYA0C","0591-85679825","2018-05-30 17:23:18",60188,NA,NA,321699.3,26808.28,12,13,0.7563108,"True",24127.45,24127.45,"True","",0,23425.47,18740.37,60000,60000,1,"True","家具",424,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"100万元","","SOP",91350181,242076,1.045,1,0.8,1.2,1,1.032329,0,1
"7127",7126,NA,284193,"9.45",321.4451,"91310114082011984","家具","厂商授权旗舰店",860.23,"91310114082011984X","18650763933","2018-06-05 11:21:04",2979,NA,NA,947445.2,78953.76,12,13,0.3433395,"True",71058.39,71058.39,"True","",0,68112.09,68112.09,446250,349417.2,4,"True","家具",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"50万元","","SOP",9.131011e+16,242076,1.045,1,1,1.2,1,1.019178,0,1
"7128",7127,NA,282766,"9.49",126.7306,"91110108763529607","服饰内衣","厂商授权旗舰店",NA,"91110108763529607T","53359688","2018-05-25 12:10:18",NA,NA,NA,94516.04,7876.337,12,13,1.164743,"True",7088.703,7088.703,"True","",2860.08,5720.161,2860.08,0,NA,0,"True","服饰内衣",419,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"100万元","","SOP",9.111011e+16,242080,1.045,1,0.5,1,1,1.029589,0,1
"7129",7128,NA,282763,"10.0",15.5463,"91110108763529607","美妆护肤","厂商授权旗舰店",NA,"91110108763529607T","53359688","2018-05-25 12:06:18",NA,NA,NA,29848.9,2487.408,12,13,0.9471571,"True",2238.668,2238.668,"True","",1313.797,1642.247,1313.797,0,NA,0,"True","美妆护肤",419,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,1,0,1,0,1,NA,NA,"100万元","","SOP",9.111011e+16,242080,0.95,1,0.8,1,1,1.029589,0,1
"7130",7129,NA,282761,"9.93",98.06791,"91110108763529607","玩具乐器","专营店",0,"91110108763529607T","53359688","2018-05-25 12:04:18",252667,NA,NA,1592965,132747.1,12,13,0.1346271,"True",119472.4,119472.4,"True","",115688.5,96407.08,115688.5,0,0,0,"True","玩具乐器",419,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"100万元","","SOP",9.111011e+16,242080,1.045,1,1.2,1,1,1.029589,0,1
"7131",7130,NA,284206,"9.13",55.98383,"91340300099841992","母婴","专营店",271.87,"91340300099841992F","0552-2830073","2018-06-05 12:01:04",10099,NA,NA,538439,44869.92,12,13,0.2721767,"True",40382.93,40382.93,"True","",0,35189.57,42227.48,145900,130035.9,6,"True","母婴",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,5,4,0,0,5,4,0,0,NA,NA,"100万元","","SOP",9.13403e+16,242088,0.95,1,1.2,1.2,1,1.019178,0,1
"7132",7131,NA,284247,"9.86",207.1403,"91411303396065280","珠宝首饰","厂商授权旗舰店",49413.32,"91411303396065280R","18638965997","2018-06-05 14:27:04",134279,NA,NA,1198591,99882.59,12,13,0.6549762,"True",89894.33,89894.33,"True","",7873.204,86167.04,68933.63,3e+05,2e+05,2,"True","珠宝首饰",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"1000万元","","SOP",9.14113e+16,242090,1.045,1,0.8,1.2,1,1.019178,0,1
"7133",7132,NA,284217,"9.86",170.2688,"91440300","电脑、办公","厂商授权旗舰店",NA,"91440300MA5EGXAK3P","18522043113","2018-06-05 12:33:04",NA,NA,NA,274984,22915.34,12,13,0.4254341,"True",20623.8,20623.8,"True","",16473.9,16473.9,16473.9,0,NA,0,"False","电脑、办公",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"100万元","","SOP",91440300,242095,1.045,1,1,1,1,1.019178,0,1
"7134",7133,NA,284235,"9.67",521.1146,"91360782343349458","家具","厂商直营旗舰店",8618.82,"91360782343349458N","0797-6672333","2018-06-05 13:59:04",112046,NA,NA,2619905,218325.4,12,13,0.4924192,"True",196492.9,196492.9,"True","",0,171223.3,171223.3,787000,1087463,5,"True","家具",400,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,1,0,1,0,1,NA,NA,"500万元","","SOP",9.136078e+16,242113,0.95,1,1,1.2,1,1.019178,0,1
